year,haul_date,species,fmp_area,extrapolated_weight
2019,2019-08-30T08:00:00Z,307,GOA,NA
2019,2019-08-30T08:00:00Z,307,GOA,NA
2019,2019-08-04T08:00:00Z,307,GOA,NA
2019,2019-08-04T08:00:00Z,307,GOA,NA
2019,2019-08-05T08:00:00Z,307,GOA,NA
2019,2019-08-05T08:00:00Z,307,GOA,NA
2019,2019-08-28T08:00:00Z,307,GOA,NA
2019,2019-08-28T08:00:00Z,307,GOA,NA
2019,2019-08-29T08:00:00Z,307,GOA,NA
2019,2019-11-03T08:00:00Z,307,GOA,239.96
2019,2019-11-03T08:00:00Z,307,GOA,365.49
2019,2019-11-04T09:00:00Z,307,GOA,284.93
2019,2019-11-04T09:00:00Z,307,GOA,281.09
2019,2019-08-25T08:00:00Z,307,GOA,NA
2019,2019-08-25T08:00:00Z,307,GOA,NA
2019,2019-08-28T08:00:00Z,307,GOA,NA
2019,2019-03-03T09:00:00Z,307,GOA,6966.29
2019,2019-03-03T09:00:00Z,307,GOA,2604.49
2019,2019-03-03T09:00:00Z,307,GOA,169.69
2019,2019-03-04T09:00:00Z,307,GOA,187.18
2019,2019-10-31T08:00:00Z,307,GOA,11.52
2019,2019-10-31T08:00:00Z,307,GOA,47.52
2019,2019-10-31T08:00:00Z,307,GOA,NA
2019,2019-11-01T08:00:00Z,307,GOA,186.09
2019,2019-11-02T08:00:00Z,307,GOA,556.73
2019,2019-10-02T08:00:00Z,307,GOA,14.4
2019,2019-10-02T08:00:00Z,307,GOA,36
2019,2019-10-02T08:00:00Z,307,GOA,51
2019,2019-04-26T08:00:00Z,307,GOA,NA
2019,2019-08-01T08:00:00Z,307,GOA,34.22
2019,2019-11-05T09:00:00Z,307,GOA,44.28
2019,2019-11-05T09:00:00Z,307,GOA,523.63
2019,2019-11-05T09:00:00Z,307,GOA,211.12
2019,2019-11-06T09:00:00Z,307,GOA,562.14
2019,2019-03-27T08:00:00Z,307,GOA,35.2
2019,2019-03-27T08:00:00Z,307,GOA,20
2019,2019-03-27T08:00:00Z,307,GOA,23
2019,2019-03-28T08:00:00Z,307,GOA,41.07
2019,2019-05-05T08:00:00Z,307,GOA,29.75
2019,2019-05-05T08:00:00Z,307,GOA,23.4
2019,2019-03-19T08:00:00Z,307,GOA,NA
2019,2019-03-20T08:00:00Z,307,GOA,75.6
2019,2019-03-20T08:00:00Z,307,GOA,NA
2019,2019-03-21T08:00:00Z,307,GOA,162.93
2019,2019-04-23T08:00:00Z,307,GOA,NA
2019,2019-04-27T08:00:00Z,307,GOA,NA
2019,2019-08-21T08:00:00Z,307,GOA,135.46
2019,2019-08-22T08:00:00Z,307,GOA,39.86
2019,2019-08-23T08:00:00Z,307,GOA,13.95
2019,2019-08-24T08:00:00Z,307,GOA,40.03
2019,2019-05-27T08:00:00Z,307,GOA,56.66
2019,2019-07-30T08:00:00Z,307,GOA,33.14
2019,2019-04-18T08:00:00Z,307,GOA,NA
2019,2019-05-27T08:00:00Z,307,GOA,12.5
